A6NJI9	LRRC72	leucine rich repeat containing 72
Q8N149	LILRA2	leukocyte immunoglobulin like receptor A2
Q9Y2H6	FNDC3A	fibronectin type III domain containing 3A
Q8TC05	MDM1	Mdm1 nuclear protein
Q5VWT5	FYB2	FYN binding protein 2
A0A2R8YFL7	OOSP4A	oocyte secreted protein family member 4A
P08908	HTR1A	5-hydroxytryptamine receptor 1A
Q8N752	CSNK1A1L	casein kinase 1 alpha 1 like
Q5T6X4	FAM162B	family with sequence similarity 162 member B
Q9NQ90	ANO2	anoctamin 2
Q6UXN8	CLEC9A	C-type lectin domain containing 9A
Q13588	GRAP	GRB2 related adaptor protein
Q6XYQ8	SYT10	synaptotagmin 10
O75473	LGR5	leucine rich repeat containing G protein-coupled receptor 5
Q9HBI1	PARVB	parvin beta
Q6ICB0	DESI1	desumoylating isopeptidase 1
Q8WXX0	DNAH7	dynein axonemal heavy chain 7
Q9NTM9	CUTC	cutC copper transporter
Q9UMQ3	BARX2	BARX homeobox 2
Q0VGL1	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
Q9UJU5	FOXD3	forkhead box D3
A6NDB9	PALM3	paralemmin 3
Q9H9F9	ACTR5	actin related protein 5
Q8N1Q8	THEM5	thioesterase superfamily member 5
Q9HAZ2	PRDM16	PR/SET domain 16
Q96IR7	HPDL	4-hydroxyphenylpyruvate dioxygenase like
Q86YJ7	ANKRD13B	ankyrin repeat domain 13B
Q9Y243	AKT3	AKT serine/threonine kinase 3
Q02556	IRF8	interferon regulatory factor 8
O95221	OR5F1	olfactory receptor family 5 subfamily F member 1
Q9NP81	SARS2	seryl-tRNA synthetase 2, mitochondrial
O15540	FABP7	fatty acid binding protein 7
Q63ZE4	SLC22A10	solute carrier family 22 member 10
Q8N4B1	PHETA1	PH domain containing endocytic trafficking adaptor 1
P35900	KRT20	keratin 20
P0DTL6	ZFTRAF1	zinc finger TRAF-type containing 1
Q96KK3	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
Q8TB72	PUM2	pumilio RNA binding family member 2
Q3LHN0	KRTAP25-1	keratin associated protein 25-1
A0A1B0GUX0	SPMIP1	sperm microtubule inner protein 1
P19544	WT1	WT1 transcription factor
Q53G59	KLHL12	kelch like family member 12
Q9H9C1	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
Q6NTF7	APOBEC3H	apolipoprotein B mRNA editing enzyme catalytic subunit 3H
Q8NBT0	POC1A	POC1 centriolar protein A
O75351	VPS4B	vacuolar protein sorting 4 homolog B
Q6ZTR5	CFAP47	cilia and flagella associated protein 47
B6A8C7	TARM1	T cell-interacting, activating receptor on myeloid cells 1
Q8NEW0	SLC30A7	solute carrier family 30 member 7
P03979	TRGV3	T cell receptor gamma variable 3
Q9BY49	PECR	peroxisomal trans-2-enoyl-CoA reductase
Q8NGD3	OR4K5	olfactory receptor family 4 subfamily K member 5
Q30KQ5	DEFB115	defensin beta 115
Q9UF11	PLEKHB1	pleckstrin homology domain containing B1
A2A2Y4	FRMD3	FERM domain containing 3
Q96BN2	TADA1	transcriptional adaptor 1
Q9NSB4	KRT82	keratin 82
Q16875	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3
P25021	HRH2	histamine receptor H2
Q96F86	EDC3	enhancer of mRNA decapping 3
Q96PL1	SCGB3A2	secretoglobin family 3A member 2
O76076	CCN5	cellular communication network factor 5
Q8N4N8	KIF2B	kinesin family member 2B
Q7L4E1	MIGA2	mitoguardin 2
Q5JQC4	CT47A7	cancer/testis antigen family 47 member A7
Q5JQC4	CT47A1	cancer/testis antigen family 47 member A1
Q8IZW8	TNS4	tensin 4
Q6ZU69	SPATA31F1	SPATA31 subfamily F member 1
A0A1B0GW54	SMIM39	small integral membrane protein 39
Q0IIM8	TBC1D8B	TBC1 domain family member 8B
P49137	MAPKAPK2	MAPK activated protein kinase 2
Q76FK4	NOL8	nucleolar protein 8
Q75WM6	H1-7	H1.7 linker histone
Q9H707	ZNF552	zinc finger protein 552
Q8TD16	BICD2	BICD cargo adaptor 2
Q6P1W5	C1orf94	chromosome 1 open reading frame 94
Q08AH3	ACSM2A	acyl-CoA synthetase medium chain family member 2A
Q9NXG6	P4HTM	prolyl 4-hydroxylase, transmembrane
Q6PIF2	SYCE2	synaptonemal complex central element protein 2
Q9UC06	ZNF70	zinc finger protein 70
Q9NUQ7	UFSP2	UFM1 specific peptidase 2
A0A1B0GUA7	TEX51	testis expressed 51
Q9UNK9	ANGEL1	angel homolog 1
Q8IYF1	ELOA2	elongin A2
Q96B26	EXOSC8	exosome component 8
Q6UXK2	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2
Q9ULX7	CA14	carbonic anhydrase 14
B4DXR9	ZNF732	zinc finger protein 732
Q14CX7	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit
O75197	LRP5	LDL receptor related protein 5
Q9Y278	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2
Q8IWB7	WDFY1	WD repeat and FYVE domain containing 1
Q99435	NELL2	neural EGFL like 2
Q9NRP4	SDHAF3	succinate dehydrogenase complex assembly factor 3
Q96AB3	ISOC2	isochorismatase domain containing 2
Q9H4G0	EPB41L1	erythrocyte membrane protein band 4.1 like 1
P53634	CTSC	cathepsin C
P01034	CST3	cystatin C
Q13442	PDAP1	PDGFA associated protein 1
Q14168	MPP2	MAGUK p55 scaffold protein 2
Q15050	RRS1	ribosome biogenesis regulator 1 homolog
Q8N344	MIER2	MIER family member 2
Q9UJX5	ANAPC4	anaphase promoting complex subunit 4
Q7Z410	TMPRSS9	transmembrane serine protease 9
P56748	CLDN8	claudin 8
O15151	MDM4	MDM4 regulator of p53
Q9BV29	CCDC32	coiled-coil domain containing 32
Q8N831	TSPYL6	TSPY like 6
Q969X6	UTP4	UTP4 small subunit processome component
Q96GG9	DCUN1D1	defective in cullin neddylation 1 domain containing 1
Q8WXA8	HTR3C	5-hydroxytryptamine receptor 3C
Q4QY38	DEFB134	defensin beta 134
P24863	CCNC	cyclin C
Q587J7	TDRD12	tudor domain containing 12
Q9Y4D2	DAGLA	diacylglycerol lipase alpha
Q5T8I3	EEIG2	EEIG family member 2
O60716	CTNND1	catenin delta 1
O15382	BCAT2	branched chain amino acid transaminase 2
Q8N8Z8	ZNF441	zinc finger protein 441
Q9GZZ1	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit
Q5T7R7	C1orf185	chromosome 1 open reading frame 185
Q53GL7	PARP10	poly(ADP-ribose) polymerase family member 10
Q14254	FLOT2	flotillin 2
P43155	CRAT	carnitine O-acetyltransferase
Q13541	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
Q6AWC2	WWC2	WW and C2 domain containing 2
O43927	CXCL13	C-X-C motif chemokine ligand 13
P54578	USP14	ubiquitin specific peptidase 14
Q9P260	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
Q6UWU2	GLB1L	galactosidase beta 1 like
Q99666	RGPD6	RANBP2 like and GRIP domain containing 6
Q5VYY2	LIPM	lipase family member M
Q2M5E4	RGS21	regulator of G protein signaling 21
O75363	BCAS1	brain enriched myelin associated protein 1
Q3LI60	KRTAP20-3	keratin associated protein 20-3
Q9UDR5	AASS	aminoadipate-semialdehyde synthase
Q05315	CLC	Charcot-Leyden crystal galectin
Q684P5	RAP1GAP2	RAP1 GTPase activating protein 2
Q9NYA3	GOLGA6A	golgin A6 family member A
O94901	SUN1	Sad1 and UNC84 domain containing 1
Q16678	CYP1B1	cytochrome P450 family 1 subfamily B member 1
A6NFU0	FAM187A	family with sequence similarity 187 member A
Q5T7M9	DIPK1A	divergent protein kinase domain 1A
Q86VS8	HOOK3	hook microtubule tethering protein 3
Q9H3U5	MFSD1	major facilitator superfamily domain containing 1
O75127	PTCD1	pentatricopeptide repeat domain 1
Q5TBE3	C9orf153	chromosome 9 open reading frame 153
Q3MIR4	TMEM30B	transmembrane protein 30B
Q86W56	PARG	poly(ADP-ribose) glycohydrolase
Q8IVA1	PCP2	Purkinje cell protein 2
Q8TF39	ZNF483	zinc finger protein 483
Q9H1J1	UPF3A	UPF3A regulator of nonsense mediated mRNA decay
P09228	CST2	cystatin SA
Q9HA38	ZMAT3	zinc finger matrin-type 3
P42695	NCAPD3	non-SMC condensin II complex subunit D3
Q8NHR7	TERB2	telomere repeat binding bouquet formation protein 2
O43526	KCNQ2	potassium voltage-gated channel subfamily Q member 2
Q9Y239	NOD1	nucleotide binding oligomerization domain containing 1
Q86X55	CARM1	coactivator associated arginine methyltransferase 1
P27361	MAPK3	mitogen-activated protein kinase 3
Q8IU68	TMC8	transmembrane channel like 8
P27105	STOM	stomatin
P21941	MATN1	matrilin 1
Q6VVX0	CYP2R1	cytochrome P450 family 2 subfamily R member 1
Q96IK0	TMEM101	transmembrane protein 101
Q9HC58	SLC24A3	solute carrier family 24 member 3
P0C7Q6	SLC35G6	solute carrier family 35 member G6
P43630	KIR3DL2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2
Q9P2Z0	THAP10	THAP domain containing 10
Q96HE8	TMEM80	transmembrane protein 80
Q96CA5	BIRC7	baculoviral IAP repeat containing 7
Q86XS8	RNF130	ring finger protein 130
Q8WZ94	OR5P3	olfactory receptor family 5 subfamily P member 3
Q16581	C3AR1	complement C3a receptor 1
Q3LI59	KRTAP21-2	keratin associated protein 21-2
O95841	ANGPTL1	angiopoietin like 1
Q14515	SPARCL1	SPARC like 1
Q6DHV7	ADAL	adenosine deaminase like
Q01814	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
Q9Y662	HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1
Q9BQ50	TREX2	three prime repair exonuclease 2
O60231	DHX16	DEAH-box helicase 16
Q9NZC4	EHF	ETS homologous factor
Q69YW2	STUM	stum, mechanosensory transduction mediator homolog
O00472	ELL2	elongation factor for RNA polymerase II 2
O75146	HIP1R	huntingtin interacting protein 1 related
Q7Z494	NPHP3	nephrocystin 3
Q9BRX8	PRXL2A	peroxiredoxin like 2A
O15021	MAST4	microtubule associated serine/threonine kinase family member 4
O94842	TOX4	TOX high mobility group box family member 4
Q96RY5	CRAMP1	cramped chromatin regulator homolog 1
Q8WVE6	TMEM171	transmembrane protein 171
Q9H3K6	BOLA2	bolA family member 2
Q8WWB5	PIH1D2	PIH1 domain containing 2
Q9BUW7	BBLN	bublin coiled coil protein
Q9H9Z2	LIN28A	lin-28 homolog A
Q8IWX7	UNC45B	unc-45 myosin chaperone B
P50406	HTR6	5-hydroxytryptamine receptor 6
Q8NGP2	OR8J1	olfactory receptor family 8 subfamily J member 1
Q2TBF2	WSCD2	WSC domain containing 2
A6NHR9	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
Q9UFH2	DNAH17	dynein axonemal heavy chain 17
Q8TDB8	SLC2A14	solute carrier family 2 member 14
O60566	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
Q6NXT6	TAPT1	transmembrane anterior posterior transformation 1
Q01523	DEFA5	defensin alpha 5
P54852	EMP3	epithelial membrane protein 3 (MAM blood group)
O75173	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
Q4VXU2	PABPC1L	poly(A) binding protein cytoplasmic 1 like
Q96AJ1	CLUAP1	clusterin associated protein 1
Q9Y242	TCF19	transcription factor 19
Q8NEV8	EXPH5	exophilin 5
Q8N3J2	METTL4	methyltransferase 4, N6-adenosine
Q99717	SMAD5	SMAD family member 5
Q8N806	UBR7	ubiquitin protein ligase E3 component n-recognin 7
Q5TA31	RNF187	ring finger protein 187
Q8N782	ZNF525	zinc finger protein 525
Q86XD5	FAM131B	family with sequence similarity 131 member B
Q6IFH4	OR6B2	olfactory receptor family 6 subfamily B member 2
P28472	GABRB3	gamma-aminobutyric acid type A receptor subunit beta3
P0DMU3	ENSG00000268674	
Q86UT8	CENATAC	centrosomal AT-AC splicing factor
O43166	SIPA1L1	signal induced proliferation associated 1 like 1
O95096	NKX2-2	NK2 homeobox 2
Q6VVB1	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1
Q8NH50	OR8K5	olfactory receptor family 8 subfamily K member 5
Q9NRR3	CDC42SE2	CDC42 small effector 2
A6NJ78	METTL15	methyltransferase 15, mitochondrial 12S rRNA N4-cytidine
Q68DU8	KCTD16	potassium channel tetramerization domain containing 16
Q9NPG2	NGB	neuroglobin
Q99624	SLC38A3	solute carrier family 38 member 3
Q8IYL2	TRMT44	tRNA methyltransferase 44 homolog
Q8N2Y8	RUSC2	RUN and SH3 domain containing 2
Q9NUM3	SLC39A9	solute carrier family 39 member 9
Q9BUE6	ISCA1	iron-sulfur cluster assembly 1
P06734	FCER2	Fc epsilon receptor II
P98095	FBLN2	fibulin 2
Q8NGT0	OR13C9	olfactory receptor family 13 subfamily C member 9
Q8N111	CEND1	cell cycle exit and neuronal differentiation 1
Q9BUB5	MKNK1	MAPK interacting serine/threonine kinase 1
Q92797	SYMPK	symplekin scaffold protein
P16150	SPN	sialophorin
P49888	SULT1E1	sulfotransferase family 1E member 1
O43653	PSCA	prostate stem cell antigen
Q13490	BIRC2	baculoviral IAP repeat containing 2
O00155	GPR25	G protein-coupled receptor 25
Q2NKQ1	SGSM1	small G protein signaling modulator 1
A6NEL2	SOWAHB	sosondowah ankyrin repeat domain family member B
Q9NTJ3	SMC4	structural maintenance of chromosomes 4
A6PVI3	NCBP2L	nuclear cap binding protein subunit 2 like
Q14094	CCNI	cyclin I
Q6PI97	HOATZ	HOATZ cilia and flagella associated protein
Q96NH3	TBC1D32	TBC1 domain family member 32
Q12967	RALGDS	ral guanine nucleotide dissociation stimulator
Q6WBX8	RAD9B	RAD9 checkpoint clamp component B
P35527	KRT9	keratin 9
P31949	S100A11	S100 calcium binding protein A11
Q96NC0	ZMAT2	zinc finger matrin-type 2
Q9Y2E5	MAN2B2	mannosidase alpha class 2B member 2
Q9P278	FNIP2	folliculin interacting protein 2
Q7Z5L4	SPATA19	spermatogenesis associated 19
Q9BYV9	BACH2	BTB domain and CNC homolog 2
Q8NEX9	SDR9C7	short chain dehydrogenase/reductase family 9C member 7
O15020	SPTBN2	spectrin beta, non-erythrocytic 2
O00220	TNFRSF10A	TNF receptor superfamily member 10a
A0A075B6J9	IGLV2-18	immunoglobulin lambda variable 2-18
Q9Y3I1	FBXO7	F-box protein 7
Q9UK59	DBR1	debranching RNA lariats 1
Q9BPW5	RASL11B	RAS like family 11 member B
P13591	NCAM1	neural cell adhesion molecule 1
P12036	NEFH	neurofilament heavy chain
Q8TF45	ZNF418	zinc finger protein 418
Q96QZ0	PANX3	pannexin 3
Q96EF6	FBXO17	F-box protein 17
O95863	SNAI1	snail family transcriptional repressor 1
Q3ZCV2	CIMAP2	ciliary microtubule associated protein 2
P32242	OTX1	orthodenticle homeobox 1
Q9UHJ3	SFMBT1	Scm like with four mbt domains 1
Q7Z6J9	TSEN54	tRNA splicing endonuclease subunit 54
Q96IC2	REXO5	RNA exonuclease 5
P18124	RPL7	ribosomal protein L7
P01825	IGHV4-59	immunoglobulin heavy variable 4-59
Q68D85	NCR3LG1	natural killer cell cytotoxicity receptor 3 ligand 1
Q5J5C9	DEFB121	defensin beta 121
Q9UJ42	GPR160	G protein-coupled receptor 160
P48061	CXCL12	C-X-C motif chemokine ligand 12
Q9HCX4	TRPC7	transient receptor potential cation channel subfamily C member 7
Q9NWW0	HCFC1R1	host cell factor C1 regulator 1
O15205	UBD	ubiquitin D
Q5THK1	PRR14L	proline rich 14 like
Q96DT5	DNAH11	dynein axonemal heavy chain 11
Q9Y613	FHOD1	formin homology 2 domain containing 1
Q12962	TAF10	TATA-box binding protein associated factor 10
P51161	FABP6	fatty acid binding protein 6
Q2M3M2	SLC5A9	solute carrier family 5 member 9
Q8IWD4	CCDC117	coiled-coil domain containing 117
P24592	IGFBP6	insulin like growth factor binding protein 6
Q9Y294	ASF1A	anti-silencing function 1A histone chaperone
A6NHS7	MANSC4	MANSC domain containing 4
Q9HBW0	LPAR2	lysophosphatidic acid receptor 2
Q96FA3	PELI1	pellino E3 ubiquitin protein ligase 1
Q8TC56	GARIN3	golgi associated RAB2 interactor family member 3
O60330	PCDHGA12	protocadherin gamma subfamily A, 12
Q9NZR4	VSX1	visual system homeobox 1
Q6EEV4	POLR2M	RNA polymerase II subunit M
P50542	PEX5	peroxisomal biogenesis factor 5
Q9H0Y0	ATG10	autophagy related 10
P0DME0	SETSIP	SET like protein
Q6ZSJ8	C1orf122	chromosome 1 open reading frame 122
Q9Y5U2	TSSC4	tumor suppressing subtransferable candidate 4
Q9UI17	DMGDH	dimethylglycine dehydrogenase
Q13153	PAK1	p21 (RAC1) activated kinase 1
Q7L591	DOK3	docking protein 3
Q9NR33	POLE4	DNA polymerase epsilon 4, accessory subunit
P28335	HTR2C	5-hydroxytryptamine receptor 2C
Q96RS6	NUDCD1	NudC domain containing 1
Q13439	GOLGA4	golgin A4
Q49AR2	C5orf22	chromosome 5 open reading frame 22
P48307	TFPI2	tissue factor pathway inhibitor 2
A0A096LP01	SMIM26	small integral membrane protein 26
Q6ICG8	WBP2NL	WBP2 N-terminal like
Q12837	POU4F2	POU class 4 homeobox 2
Q92536	SLC7A6	solute carrier family 7 member 6
Q6ZN28	MACC1	MET transcriptional regulator MACC1
Q0VDD8	DNAH14	dynein axonemal heavy chain 14
Q7Z2H8	SLC36A1	solute carrier family 36 member 1
Q9UNF1	MAGED2	MAGE family member D2
P25490	YY1	YY1 transcription factor
Q9UJT0	TUBE1	tubulin epsilon 1
Q8TC59	PIWIL2	piwi like RNA-mediated gene silencing 2
Q13077	TRAF1	TNF receptor associated factor 1
Q8N7Z2	GOLGA6L1	golgin A6 family like 1
Q02833	RASSF7	Ras association domain family member 7
O95395	GCNT3	glucosaminyl (N-acetyl) transferase 3, mucin type
Q9BQQ7	RTP3	receptor transporter protein 3
Q9H672	ASB7	ankyrin repeat and SOCS box containing 7
D6RBQ6	USP17L17	ubiquitin specific peptidase 17 like family member 17
Q8N3I7	BBS5	Bardet-Biedl syndrome 5
O43715	TRIAP1	TP53 regulated inhibitor of apoptosis 1
A0A2R8Y2Y2	C8orf90	chromosome 8 open reading frame 90
O43299	AP5Z1	adaptor related protein complex 5 subunit zeta 1
Q9UKC9	FBXL2	F-box and leucine rich repeat protein 2
A0A0J9YVY3	IGHV7-4-1	immunoglobulin heavy variable 7-4-1
Q8N5Z0	AADAT	aminoadipate aminotransferase
Q9HCL3	ZFP14	ZFP14 zinc finger protein
O43251	RBFOX2	RNA binding fox-1 homolog 2
Q99877	H2BC15	H2B clustered histone 15
Q5T700	LDLRAD1	low density lipoprotein receptor class A domain containing 1
Q96PD5	PGLYRP2	peptidoglycan recognition protein 2
Q9BQ52	ELAC2	elaC ribonuclease Z 2
Q9H0X9	OSBPL5	oxysterol binding protein like 5
Q6IWH7	ANO7	anoctamin 7
Q6ZNA5	FRRS1	ferric chelate reductase 1
P86480	PRR20D	proline rich 20D
Q16134	ETFDH	electron transfer flavoprotein dehydrogenase
Q8N0Y3	OR4N4	olfactory receptor family 4 subfamily N member 4
Q9Y366	IFT52	intraflagellar transport 52
P19387	POLR2C	RNA polymerase II subunit C
Q96HU1	SGSM3	small G protein signaling modulator 3
P51970	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8
P04049	RAF1	Raf-1 proto-oncogene, serine/threonine kinase
Q3BBV0	NBPF1	NBPF member 1
Q04828	AKR1C1	aldo-keto reductase family 1 member C1
Q9UHG3	PCYOX1	prenylcysteine oxidase 1
Q8NHH9	ATL2	atlastin GTPase 2
P16520	GNB3	G protein subunit beta 3
Q5H9I0	TFDP3	transcription factor Dp family member 3
P35914	HMGCL	3-hydroxy-3-methylglutaryl-CoA lyase
Q9UKY0	PRND	prion like protein doppel
Q9BYR0	KRTAP4-7	keratin associated protein 4-7
Q5T8I9	HENMT1	HEN methyltransferase 1
Q9Y5W9	SNX11	sorting nexin 11
Q96MP5	ZSWIM3	zinc finger SWIM-type containing 3
Q86VE0	MYPOP	Myb related transcription factor, partner of profilin
Q9NRX2	MRPL17	mitochondrial ribosomal protein L17
P56539	CAV3	caveolin 3
Q99996	AKAP9	A-kinase anchoring protein 9
Q9NYK1	TLR7	toll like receptor 7
Q8WVZ1	ZDHHC19	zinc finger DHHC-type palmitoyltransferase 19
Q9P258	RCC2	regulator of chromosome condensation 2
B5MD39	GGTLC3	gamma-glutamyltransferase light chain family member 3
Q8N5Y2	MSL3	MSL complex subunit 3
Q9Y6X3	MAU2	MAU2 sister chromatid cohesion factor
O95405	ZFYVE9	zinc finger FYVE-type containing 9
P30301	MIP	major intrinsic protein of lens fiber
Q6PIL6	KCNIP4	potassium voltage-gated channel interacting protein 4
Q4KMZ1	IQCC	IQ motif containing C
O94874	UFL1	UFM1 specific ligase 1
Q14318	FKBP8	FKBP prolyl isomerase 8
Q9BT88	SYT11	synaptotagmin 11
Q15020	SART3	spliceosome associated factor 3, U4/U6 recycling protein
Q96JQ2	CLMN	calmin
Q9H467	CUEDC2	CUE domain containing 2
A6NI28	ARHGAP42	Rho GTPase activating protein 42
Q96DN6	MBD6	methyl-CpG binding domain protein 6
Q5R372	RABGAP1L	RAB GTPase activating protein 1 like
Q13422	IKZF1	IKAROS family zinc finger 1
O94915	FRYL	FRY like transcription coactivator
Q969X0	RILPL2	Rab interacting lysosomal protein like 2
O14576	DYNC1I1	dynein cytoplasmic 1 intermediate chain 1
P43119	PTGIR	prostaglandin I2 receptor
P12821	ACE	angiotensin I converting enzyme
Q6PK18	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
A6NJQ4	FAM90A8	family with sequence similarity 90 member A8
Q5TA45	INTS11	integrator complex subunit 11
O14978	ZNF263	zinc finger protein 263
Q8IZP0	ABI1	abl interactor 1
O95625	ZBTB11	zinc finger and BTB domain containing 11
P48742	LHX1	LIM homeobox 1
Q8IXM2	C17orf49	chromosome 17 open reading frame 49
P62333	PSMC6	proteasome 26S subunit, ATPase 6
Q9H165	BCL11A	BCL11 transcription factor A
O94777	DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory
Q8WW22	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
Q8IZT9	FAM9C	family with sequence similarity 9 member C
Q9UPX6	MINAR1	membrane integral NOTCH2 associated receptor 1
P10301	RRAS	RAS related
Q13255	GRM1	glutamate metabotropic receptor 1
O60320	ENTREP2	endosomal transmembrane epsin interactor 2
Q8NC24	RELL2	RELT like 2
O43684	BUB3	BUB3 mitotic checkpoint protein
Q96ND8	ZNF583	zinc finger protein 583
O43610	SPRY3	sprouty RTK signaling antagonist 3
P08581	MET	MET proto-oncogene, receptor tyrosine kinase
Q5VTD9	GFI1B	growth factor independent 1B transcriptional repressor
P18433	PTPRA	protein tyrosine phosphatase receptor type A
Q9H081	MIS12	MIS12 kinetochore complex component
P14618	PKM	pyruvate kinase M1/2
O00338	SULT1C2	sulfotransferase family 1C member 2
P27701	CD82	CD82 molecule
P20594	NPR2	natriuretic peptide receptor 2
P54687	BCAT1	branched chain amino acid transaminase 1
Q92841	DDX17	DEAD-box helicase 17
P01703	IGLV1-40	immunoglobulin lambda variable 1-40
Q8NEM0	MCPH1	microcephalin 1
Q9NYD6	HOXC10	homeobox C10
Q96MG2	JSRP1	junctional sarcoplasmic reticulum protein 1
Q13098	GPS1	G protein pathway suppressor 1
Q9BU02	THTPA	thiamine triphosphatase
Q9H2H8	PPIL3	peptidylprolyl isomerase like 3
P56746	CLDN15	claudin 15
P62807	H2BC7	H2B clustered histone 7
P06870	KLK1	kallikrein 1
Q13137	CALCOCO2	calcium binding and coiled-coil domain 2
Q86WR7	PROSER2	proline and serine rich 2
Q9H091	ZMYND15	zinc finger MYND-type containing 15
A2RU30	TESPA1	thymocyte expressed, positive selection associated 1
Q9Y4L1	HYOU1	hypoxia up-regulated 1
Q5T089	MORN1	MORN repeat containing 1
Q86XF0	DHFR2	dihydrofolate reductase 2
P20800	EDN2	endothelin 2
Q6X784	ZPBP2	zona pellucida binding protein 2
A0A0A0MS15	IGHV3-49	immunoglobulin heavy variable 3-49
Q9NX76	CMTM6	CKLF like MARVEL transmembrane domain containing 6
Q2M389	WASHC4	WASH complex subunit 4
Q13316	DMP1	dentin matrix acidic phosphoprotein 1
Q9BZZ5	API5	apoptosis inhibitor 5
Q6P1M3	LLGL2	LLGL scribble cell polarity complex component 2
P36404	ARL2	ADP ribosylation factor like GTPase 2
Q6NZI2	CAVIN1	caveolae associated protein 1
Q8N9B8	RASGEF1A	RasGEF domain family member 1A
Q9Y2L9	LRCH1	leucine rich repeats and calponin homology domain containing 1
Q8IUK8	CBLN2	cerebellin 2 precursor
A2RUU4	CLPSL1	colipase like 1
Q86U90	YRDC	yrdC N6-threonylcarbamoyltransferase domain containing
P41227	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit
A8MXE2	B3GALT9	beta-1,3-galactosyltransferase 9
A6NM03	OR2AG2	olfactory receptor family 2 subfamily AG member 2
Q8WWF8	CAPSL	calcyphosine like
O75462	CRLF1	cytokine receptor like factor 1
Q9UJY4	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
Q9H0F6	SHARPIN	SHANK associated RH domain interactor
Q5H9L2	TCEAL5	transcription elongation factor A like 5
P0C091	FREM3	FRAS1 related extracellular matrix 3
Q6NSZ9	ZSCAN25	zinc finger and SCAN domain containing 25
Q8NDT2	RBM15B	RNA binding motif protein 15B
O43315	AQP9	aquaporin 9
P20061	TCN1	transcobalamin 1
Q9BQE6	LBHD1	LBH domain containing 1
Q6XE24	RBMS3	RNA binding motif single stranded interacting protein 3
O75364	PITX3	paired like homeodomain 3
Q13591	SEMA5A	semaphorin 5A
Q6UX07	DHRS13	dehydrogenase/reductase 13
O43638	FOXS1	forkhead box S1
P11844	CRYGA	crystallin gamma A
Q8NA23	WDR31	WD repeat domain 31
P35610	SOAT1	sterol O-acyltransferase 1
P19256	CD58	CD58 molecule
Q86T26	TMPRSS11B	transmembrane serine protease 11B
Q9UBF1	MAGEC2	MAGE family member C2
Q0VF96	CGNL1	cingulin like 1
P49959	MRE11	MRE11 homolog, double strand break repair nuclease
Q93045	STMN2	stathmin 2
Q16600	ZNF239	zinc finger protein 239
O14578	CIT	citron rho-interacting serine/threonine kinase
Q5FYA8	ARSH	arylsulfatase family member H
Q0WX57	USP17L28	ubiquitin specific peptidase 17 like family member 28
Q96N87	SLC6A18	solute carrier family 6 member 18
Q7Z2Q7	LRRC70	leucine rich repeat containing 70
Q5U623	ATF7IP2	activating transcription factor 7 interacting protein 2
A0A0C4DH38	IGHV5-51	immunoglobulin heavy variable 5-51
Q8N680	ZBTB2	zinc finger and BTB domain containing 2
P09001	MRPL3	mitochondrial ribosomal protein L3
Q8WUM9	SLC20A1	solute carrier family 20 member 1
Q9C0E8	LNPK	lunapark, ER junction formation factor
P05155	SERPING1	serpin family G member 1
Q86VX9	MON1A	MON1 homolog A, secretory trafficking associated
Q6XPS3	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2
Q96PL2	TECTB	tectorin beta
Q8TAB5	C1orf216	chromosome 1 open reading frame 216
Q96M20	CNBD2	cyclic nucleotide binding domain containing 2
Q9NRM2	ZNF277	zinc finger protein 277
P62310	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
Q08380	LGALS3BP	galectin 3 binding protein
Q14993	COL19A1	collagen type XIX alpha 1 chain
Q5TC84	OGFRL1	opioid growth factor receptor like 1
Q7Z3B1	NEGR1	neuronal growth regulator 1
Q9NS15	LTBP3	latent transforming growth factor beta binding protein 3
P68104	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
Q9UK99	FBXO3	F-box protein 3
